Date,Q,Conductivity,NO3,Temp,Turbidity,Level,Dayofweek,Month
2019-09-14,27.20414757083333,4546.114208333333,0.5027708333333333,22.398958333333336,3.1797916666666666,14.961830356666667,5.0,9.0
2019-09-15,24.866355556833337,4254.558791666666,0.5123541666666667,22.545833333333334,3.3891666666666667,14.94750793625,6.0,9.0
2019-09-16,23.700655554166662,4538.359791666667,0.5482395833333333,23.104375,2.716041666666667,14.965067460416668,0.0,9.0
2019-09-17,12.787270831416665,4185.25,0.5127604166666667,23.457916666666666,2.3249999999999997,14.971537698333334,1.0,9.0
2019-09-18,9.02315138875,4038.224583333333,0.5345833333333333,23.464166666666667,2.0004166666666667,14.9200178575,2.0,9.0
2019-09-19,28.610770831541668,6168.029541666667,0.5539166666666667,23.548333333333332,1.9279166666666665,14.870772817499999,3.0,9.0
2019-09-20,58.8410815975,6632.834583333333,0.6368333333333333,24.04375,1.5229166666666665,14.880548610833332,4.0,9.0
2019-09-21,48.462364583708336,11621.615375000001,0.7997083333333334,24.743750000000002,1.7333333333333334,14.906625000416668,5.0,9.0
2019-09-22,44.80351874791666,14154.955666666667,0.746125,25.210416666666664,1.60875,14.921241071666666,6.0,9.0
2019-09-23,27.1560138875,16222.072416666668,0.05720833333333331,25.54125,1.75875,14.923270833333333,0.0,9.0
2019-09-24,16.943562497208333,11110.798999999999,0.22118749999999998,25.831875,2.2745833333333336,14.92621031625,1.0,9.0
2019-09-25,15.491770487083334,9002.248708333333,0.298625,25.84166666666667,4.002083333333333,14.96198115125,2.0,9.0
2019-09-26,7.9026138922083335,10914.987833333334,0.28670833333333334,25.88208333333333,7.727083333333333,15.02562004,3.0,9.0
2019-09-27,7.059605901249999,12918.749666666665,0.29315625,25.75979166666667,10.694583333333334,15.05205853125,4.0,9.0
2019-09-28,14.537805558333332,11530.893375,0.27420833333333333,25.705833333333334,10.464166666666666,15.044436508333334,5.0,9.0
2019-09-29,16.503795837499997,9056.906416666667,0.3201458333333333,25.62375,9.154791666666666,14.984212301666666,6.0,9.0
2019-09-30,15.969820832083334,7258.7429999999995,0.34404166666666663,25.691666666666666,6.8475,14.906955853333335,0.0,9.0
2019-10-01,22.868688295875,5270.665416679167,0.7342291666666667,25.609166666666667,9.087916666666667,14.83377579375,1.0,10.0
2019-10-02,20.48576066595833,4144.1175,0.47156249999999994,25.812708333333333,4.25375,14.825497023750001,2.0,10.0
2019-10-03,42.08594523883333,7618.9359791666675,0.7884583333333334,25.676875,8.9825,14.894527777916666,3.0,10.0
2019-10-04,52.272459124,11335.3405625,0.611,25.398958333333336,2.8685416666666668,14.969312500000001,4.0,10.0
2019-10-05,32.67412202554167,8707.517770833334,0.7723541666666667,25.161875,4.023958333333334,14.93618452375,5.0,10.0
2019-10-06,21.160435915833332,8459.225416666666,0.8985416666666667,24.932708333333334,3.9250000000000003,14.896362102083332,6.0,10.0
2019-10-07,17.860163291791665,5935.518270833333,0.5566208333333333,25.21466666666667,3.979041666666667,14.841553570833334,0.0,10.0
2019-10-08,14.164547352916665,5208.520145833333,0.42323333333333335,25.71575,3.950958333333334,14.8334097225,1.0,10.0
2019-10-09,11.551606018583334,5234.0011875,0.4545625,26.097083333333334,4.178541666666667,14.833200396666667,2.0,10.0
2019-10-10,11.676697619999999,5803.4667291666665,0.4329791666666667,26.505208333333332,4.492291666666667,14.826324404166668,3.0,10.0
2019-10-11,4.464369295708334,6009.997437499999,0.5276666666666666,26.453125,4.924375,14.861988592083334,4.0,10.0
2019-10-12,-2.234065972666666,5507.502229166667,0.46193995095833335,26.574166666666667,5.842083333333334,14.86012202375,5.0,10.0
2019-10-13,15.840638888,5487.866041666667,0.8089767157083334,26.942291666666666,5.891041666666666,14.8253521825,6.0,10.0
2019-10-14,11.228229266791667,5304.611729179166,1.0203974359166665,26.977083333333336,5.5304166666666665,14.817275793333332,0.0,10.0
2019-10-15,4.56343412675,4984.049375,1.0364358974166665,26.83375,4.755625,14.826778770416666,1.0,10.0
2019-10-16,8.591013888416667,4288.450208333333,0.5238125,26.689791666666668,5.237291666666667,14.828128968333333,2.0,10.0
2019-10-17,4.274588690666667,4274.211604166667,0.5563958333333333,26.885208333333335,3.9470833333333335,14.812933531250001,3.0,10.0
2019-10-18,14.541625198333335,4679.505,0.7171458333333334,27.153541666666666,4.1727083333333335,14.8085625,4.0,10.0
2019-10-19,-0.7447902775000017,7322.937979166666,0.7758124999999999,27.20104166666667,2.9022916666666667,14.796453373333334,5.0,10.0
2019-10-20,13.837145554583332,7672.7264583333335,0.8634166666666667,27.782916666666665,2.4139583333333334,14.809770833333333,6.0,10.0
2019-10-21,-4.376146252375,13699.008812500002,0.7404722222083334,27.450208333333332,1.9381944444583332,14.825271825416666,0.0,10.0
2019-10-22,30.399142580000003,11882.7845,1.2088819444583334,26.89625,2.5922222222083335,14.981385911666665,1.0,10.0
2019-10-23,34.70652551708333,2488.8718750000003,0.36522916666666666,25.199583333333333,6.956666666541667,15.05958234125,2.0,10.0
2019-10-24,20.020906148625,5081.291875,0.42616666666666664,25.018333333333334,8.047291666666666,15.077427579166667,3.0,10.0
